propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topPlus,newDevelopmentHighlight,topNewDevelopment,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.subTypology,parkingSpace.parkingSpacePrice,newDevelopmentFinished
108893593,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a8/e4/0a/1358162695.webp,25B P2 A,11,2,537446.0,flat,sale,104.0,True,2,2,"calle Aviche, 25",Cantabria,Santander,Monte,es,43.47208,-3.8243,True,https://www.idealista.com/obra-nueva/108893593/,1591,"Residencial Moramonte es una promoción privada de solo 12 viviendas de 2 y 3 dormitorios, diseñada para quienes valoran la tranquilidad, el confort y la calidad en cada detalle.  Las viviendas ofrecen espacios amplios y bien distribuidos, con salón-comedor, cocina y dos baños, además de plaza de garaje y trastero. Las viviendas en planta baja disfrutan de amplios jardines privados, creando un espacio exterior propio y reservado.  El conjunto residencial se completa con piscina comunitaria y zonas ajardinadas, concebidas como una extensión natural del hogar. El edificio ha sido proyectado con materiales de alta gama y sistemas de aerotermia individual, alcanzando calificación energética A, para un máximo confort con un consumo eficiente.",False,newdevelopment,True,True,5168.0,True,False,False,False,[],False,False,False,537446.0,€,True,True,flat,"Monte, Santander","Piso en calle Aviche, 25",,,,,,,False
108893589,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7a/3a/f9/1358162697.webp,25B PB B,12,bj,651670.0,flat,sale,130.0,True,3,2,"calle Aviche, 25",Cantabria,Santander,Monte,es,43.47208,-3.8243,True,https://www.idealista.com/obra-nueva/108893589/,1591,"Residencial Moramonte es una promoción privada de solo 12 viviendas de 2 y 3 dormitorios, diseñada para quienes valoran la tranquilidad, el confort y la calidad en cada detalle.  Las viviendas ofrecen espacios amplios y bien distribuidos, con salón-comedor, cocina y dos baños, además de plaza de garaje y trastero. Las viviendas en planta baja disfrutan de amplios jardines privados, creando un espacio exterior propio y reservado.  El conjunto residencial se completa con piscina comunitaria y zonas ajardinadas, concebidas como una extensión natural del hogar. El edificio ha sido proyectado con materiales de alta gama y sistemas de aerotermia individual, alcanzando calificación energética A, para un máximo confort con un consumo eficiente.",False,newdevelopment,True,True,5013.0,True,False,False,False,[],False,False,False,651670.0,€,True,True,flat,"Monte, Santander","Piso en calle Aviche, 25",,,,,,,False
108893509,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a8/e4/0a/1358162695.webp,25A P2 B,11,2,530156.0,flat,sale,103.0,True,2,2,"calle Aviche, 25",Cantabria,Santander,Monte,es,43.47208,-3.8243,True,https://www.idealista.com/obra-nueva/108893509/,1591,"Residencial Moramonte es una promoción privada de solo 12 viviendas de 2 y 3 dormitorios, diseñada para quienes valoran la tranquilidad, el confort y la calidad en cada detalle.  Las viviendas ofrecen espacios amplios y bien distribuidos, con salón-comedor, cocina y dos baños, además de plaza de garaje y trastero. Las viviendas en planta baja disfrutan de amplios jardines privados, creando un espacio exterior propio y reservado.  El conjunto residencial se completa con piscina comunitaria y zonas ajardinadas, concebidas como una extensión natural del hogar. El edificio ha sido proyectado con materiales de alta gama y sistemas de aerotermia individual, alcanzando calificación energética A, para un máximo confort con un consumo eficiente.",False,newdevelopment,True,True,5147.0,True,False,False,False,[],False,False,False,530156.0,€,True,True,flat,"Monte, Santander","Piso en calle Aviche, 25",,,,,,,False
108893508,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/43/80/21/1358162667.webp,25A P1 B,11,1,585799.0,flat,sale,118.0,True,2,2,"calle Aviche, 25",Cantabria,Santander,Monte,es,43.47208,-3.8243,True,https://www.idealista.com/obra-nueva/108893508/,1591,"Residencial Moramonte es una promoción privada de solo 12 viviendas de 2 y 3 dormitorios, diseñada para quienes valoran la tranquilidad, el confort y la calidad en cada detalle.  Las viviendas ofrecen espacios amplios y bien distribuidos, con salón-comedor, cocina y dos baños, además de plaza de garaje y trastero. Las viviendas en planta baja disfrutan de amplios jardines privados, creando un espacio exterior propio y reservado.  El conjunto residencial se completa con piscina comunitaria y zonas ajardinadas, concebidas como una extensión natural del hogar. El edificio ha sido proyectado con materiales de alta gama y sistemas de aerotermia individual, alcanzando calificación energética A, para un máximo confort con un consumo eficiente.",False,newdevelopment,True,True,4964.0,True,False,False,False,[],False,False,False,585799.0,€,True,True,flat,"Monte, Santander","Piso en calle Aviche, 25",,,,,,,False
108893481,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f9/9e/dd/1358162654.webp,25A PB A,12,bj,691075.0,flat,sale,132.0,True,3,2,"calle Aviche, 25",Cantabria,Santander,Monte,es,43.47208,-3.8243,True,https://www.idealista.com/obra-nueva/108893481/,1591,"Residencial Moramonte es una promoción privada de solo 12 viviendas de 2 y 3 dormitorios, diseñada para quienes valoran la tranquilidad, el confort y la calidad en cada detalle.  Las viviendas ofrecen espacios amplios y bien distribuidos, con salón-comedor, cocina y dos baños, además de plaza de garaje y trastero. Las viviendas en planta baja disfrutan de amplios jardines privados, creando un espacio exterior propio y reservado.  El conjunto residencial se completa con piscina comunitaria y zonas ajardinadas, concebidas como una extensión natural del hogar. El edificio ha sido proyectado con materiales de alta gama y sistemas de aerotermia individual, alcanzando calificación energética A, para un máximo confort con un consumo eficiente.",False,newdevelopment,True,True,5235.0,True,False,False,False,[],False,False,False,691075.0,€,True,True,flat,"Monte, Santander","Piso en calle Aviche, 25",,,,,,,False
110782917,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/06/28/e9/1415375047.webp,110782917,18,1,94000.0,flat,sale,46.0,True,1,1,calle la Universidad,Cantabria,Santander,Los Castros,es,43.4683367,-3.797078,False,https://www.idealista.com/inmueble/110782917/,1233,"Inmueble en estado de okupación, no se puede visitar, no dispone de financiacion. Propio para inversores Disponemos de una amplia cartera de inmuebles okupados, alquilados, cesiones de remate, deuda, etc; en toda España. Santander es una ciudad situada en el norte de españa, capital de la comunidad autónoma uniprovincial de cantabria.  El término municipal limita al norte con el mar cantábrico, al este con la bahía homónima, que lo rodea también por el sur junto al municipio de Camargo y al oeste limita con el municipio de Santa Cruz de Bezana.",False,renew,False,False,2043.0,False,False,False,False,[],False,False,False,94000.0,€,,,flat,"Los Castros, Santander",Piso en calle la Universidad,,,,,,,
110809499,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e8/24/e9/1416219342.webp,110809499,18,1,167000.0,flat,sale,131.0,True,4,3,La Gloria,Cantabria,Santander,General Dávila,es,43.4618244,-3.8226586,False,https://www.idealista.com/inmueble/110809499/,1031,"Inmueble en estado de okupación, no se puede visitar, no dispone de financiacion. Propio para inversores Disponemos de una amplia cartera de inmuebles okupados, alquilados, cesiones de remate, deuda, etc; en toda España. Santander es una ciudad situada en el norte de españa, capital de la comunidad autónoma uniprovincial de cantabria.  El término municipal limita al norte con el mar cantábrico, al este con la bahía homónima, que lo rodea también por el sur junto al municipio de Camargo y al oeste limita con el municipio de Santa Cruz de Bezana.",False,renew,False,False,1275.0,False,False,False,False,[],False,False,False,167000.0,€,,,flat,"General Dávila, Santander",Piso en La Gloria,,,,,,,
110795066,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d2/ae/74/1415766379.webp,110795066,18,1,125000.0,flat,sale,58.0,True,2,1,calle Vázquez de Mella,Cantabria,Santander,General Dávila,es,43.4598037,-3.82729,False,https://www.idealista.com/inmueble/110795066/,1430,"Inmueble en estado de okupación, no se puede visitar, no dispone de financiacion. Propio para inversores Disponemos de una amplia cartera de inmuebles okupados, alquilados, cesiones de remate, deuda, etc; en toda España. Santander es una ciudad situada en el norte de españa, capital de la comunidad autónoma uniprovincial de cantabria.  El término municipal limita al norte con el mar cantábrico, al este con la bahía homónima, que lo rodea también por el sur junto al municipio de Camargo y al oeste limita con el municipio de Santa Cruz de Bezana.",False,renew,False,False,2155.0,False,False,False,False,[],False,False,False,125000.0,€,,,flat,"General Dávila, Santander",Piso en calle Vázquez de Mella,,,,,,,
110907744,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c1/4a/ea/1419258737.webp,SV1428,25,2,499000.0,flat,sale,110.0,True,3,1,calle Marcelino Sanz de Sautuola,Cantabria,Santander,Puerto Chico,es,43.4622469,-3.8032409,False,https://www.idealista.com/inmueble/110907744/,537,"Ubicado en una calle emblemática de Santander, se encuentra este atractivo piso de 3 habitaciones en zona Puertochico, una de las áreas más deseadas de la ciudad por su ambiente, cercanía al mar y excelente calidad de vida. Desde la vivienda podrás disfrutar de vistas al edificio principal del Banco Santander, un entorno con historia y carácter que aporta un valor especial al día a día. La vivienda, situada en segunda planta con ascensor a cota cero, ofrece 110 m² construidos y ha sido reformada, por lo que está lista para entrar a vivir sin preocupaciones. Al acceder, te recibe un espacio amplio, cómodo y funcional, pensado para aprovechar cada metro con naturalidad. El piso destaca por su luminosidad y su carácter, con vigas vistas que aportan personalidad y un estilo cálido y acogedor. Su distribución incluye 3 habitaciones y 1 baño, ideal tanto para familias como para quienes buscan espacio extra para teletrabajo o invitados. Un hogar soleado, con amplitud y encanto, perfecto para disfrutar de la vida en una de las zonas más especiales de Santander.",True,good,False,True,4536.0,True,True,False,False,[],False,False,False,499000.0,€,,,flat,"Puerto Chico, Santander",Piso en calle Marcelino Sanz de Sautuola,,,,,,,
109984909,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9b/e9/c2/1391755178.webp,IRATI,35,1,374000.0,flat,sale,118.0,True,4,2,paseo Menéndez Pelayo,Cantabria,Santander,Puerto Chico,es,43.4634467,-3.79832,False,https://www.idealista.com/inmueble/109984909/,943,"Inmobiliaria TECNOCASA vende en EXCLUSIVA maravilloso piso de 118m2 en el corazón de la ciudad, con ascensor, terraza y enorme potencial. El edificio cuenta con ascensor y una fachada en perfecto estado, lo que aporta seguridad, buena presencia y durabilidad. El portal posee cámara de videovigilancia en su interior y se encuentra en buenas condiciones, dando la bienvenida con una estética moderna y funcional.  El piso, situado en una primera planta con altura de segunda, destaca por su amplitud y su gran potencial. Desde el pasillo distribuidor se accede a cada estancia de manera independiente, permitiendo una cómoda circulación y múltiples posibilidades de redistribución. La cocina es espaciosa y muy luminosa con una ventilación estupenda.  Dispone de cuatro dormitorios amplios, todos con ventana, lo que garantiza luz natural en cada uno de ellos y un ambiente cálido y agradable. Tiene un aseo completo y un baño con bañera, ideal para la comodidad del día a día. Además, cuenta con una terraza que puede mantenerse como un espacio exterior o integrarse al interior de la vivienda para ampliar aún más las estancias. Un detalle que suma versatilidad según las necesidades. En pleno centro de Santander, en una de las zonas más valoradas y con mayor proyección, se encuentra este amplio piso ubicado en Menéndez Pelayo. Una localización privilegiada que combina tranquilidad residencial con una excelente oferta de servicios, ocio y cultura. A solo 7 minutos caminando encontrarás el emblemático Paseo Marítimo, uno de los rincones más representativos de la ciudad. A 10 minutos a pie se abre ante ti el precioso entorno del Centro Botín y sus jardines, también te esperan las playas santanderinas.  En definitiva, una vivienda con mucho espacio, excelente ubicación y todo el potencial para convertirse en el hogar de tus sueños. ¡FINANCIAMOS HASTA EL 100%! ¡NO ESPERES MÁS!",False,renew,False,True,3169.0,True,False,False,False,[],False,False,False,374000.0,€,,,flat,"Puerto Chico, Santander",Piso en paseo Menéndez Pelayo,,395000.0,21000.0,5.0,,,
108946870,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c6/45/26/1360368174.webp,,16,5,269000.0,flat,sale,68.0,True,3,1,calle Marqués de la Hermida,Cantabria,Santander,Castilla - Hermida,es,43.453013,-3.8195634,False,https://www.idealista.com/inmueble/108946870/,1294,"ESTRENA HOGAR EN MARQUES DE LA HERMIDA, FRENTE A LA DÁRSENA DE MALIAÑO QSantander Inmobiliaria presenta este luminoso hogar, completamente transformado con un diseño contemporáneo y materiales de alta gama. Ubicado en la mejor zona de Marqués de la Hermida, vivirás en una zona totalmente llana, perfecta para pasear hasta el Centro Botín y Puertochico. ✨ LO QUE HACE ESPECIAL A ESTE PISO: Reforma Integral a Estrenar: Instalaciones de fontanería y electricidad totalmente renovadas. ¡Cero preocupaciones! Máximo Ahorro Energético: Ventanas de doble acristalamiento con rotura de puente térmico y suelos laminados AC-5 de máxima resistencia. Diseño y Estilo: Puertas de madera lacadas en blanco con herrajes negros, creando un contraste moderno y elegante. Cocina de Revista: Mobiliario funcional de diseño con encimera de Silestone, armario escobero y electrodomésticos incluidos (horno, microondas, lavavajillas, inducción y frigorífico). Baño de Lujo: Amplio, con revestimientos cerámicos de tendencia y ducha con mampara. � UBICACIÓN IMBATIBLE: Comodidad: Rodeado de supermercados (Mercadona a un paso), farmacias, parques y transporte público. Conectividad: A solo 10 minutos a pie de las estaciones de tren y autobús. Edificio de hormigón en una ubicación estratégica para disfrutar de Santander sin cuestas. � ¿Es lo que estás buscando? No pierdas la oportunidad de estrenar hogar. ¡Contacta con nosotros y agenda tu visita hoy mismo!",False,good,False,True,3956.0,True,False,False,False,[],False,False,False,269000.0,€,,,flat,"Castilla - Hermida, Santander",Piso en calle Marqués de la Hermida,,279000.0,10000.0,4.0,,,
